1.0,0.9885493516921997,0.988639235496521,0.990048885345459,0.9877488017082214,0.9884133338928223,0.9894720315933228,0.9871233701705933,0.9941597580909729,0.9935621619224548,0.9555930495262146
0.9885493516921997,1.0000001192092896,0.999988317489624,0.9979979991912842,0.9999253749847412,0.9988676905632019,0.9981522560119629,0.9974405765533447,0.9829380512237549,0.9823426008224487,0.922404944896698
0.988639235496521,0.999988317489624,1.0,0.9980534911155701,0.9999037981033325,0.9989024996757507,0.9981871247291565,0.9974511861801147,0.9830134510993958,0.9823935627937317,0.9224809408187866
0.990048885345459,0.9979979991912842,0.9980534911155701,1.000000238418579,0.9977236986160278,0.9991328716278076,0.9993265867233276,0.9986861944198608,0.9866161346435547,0.9844585061073303,0.9254154562950134
0.9877488017082214,0.9999253749847412,0.9999037981033325,0.9977236986160278,1.0000001192092896,0.9986028671264648,0.9978523254394531,0.9972171783447266,0.9823309779167175,0.9819263815879822,0.9216966032981873
0.9884133338928223,0.9988676905632019,0.9989024996757507,0.9991328716278076,0.9986028671264648,0.9999999403953552,0.9993637800216675,0.9988898038864136,0.984012246131897,0.9818652272224426,0.9209981560707092
0.9894720315933228,0.9981522560119629,0.9981871247291565,0.9993265867233276,0.9978523254394531,0.9993637800216675,0.9999999403953552,0.9995730519294739,0.9858341217041016,0.9828231334686279,0.922502875328064
0.9871233701705933,0.9974405765533447,0.9974511861801147,0.9986861944198608,0.9972171783447266,0.9988898038864136,0.9995730519294739,1.0,0.9845110177993774,0.9800857901573181,0.9179753065109253
0.9941597580909729,0.9829380512237549,0.9830134510993958,0.9866161346435547,0.9823309779167175,0.984012246131897,0.9858341217041016,0.9845110177993774,0.9999998807907104,0.9904536008834839,0.9585651159286499
0.9935621619224548,0.9823426008224487,0.9823935627937317,0.9844585061073303,0.9819263815879822,0.9818652272224426,0.9828231334686279,0.9800857901573181,0.9904536008834839,1.0,0.9680700302124023
0.9555930495262146,0.922404944896698,0.9224809408187866,0.9254154562950134,0.9216966032981873,0.9209981560707092,0.922502875328064,0.9179753065109253,0.9585651159286499,0.9680700302124023,1.0000001192092896
